url,name,salary,company,scale,hr,region
https://www.zhipin.com/job_detail/501c0f1cdcda5fe81XJ709i-FlJX.html?lid=rxOeIgo1X2.search.46&securityId=oC9UZwM8Wjl1H-d1YrgjPYCCeeDAgonxxTFlfrFy7RCfCq6IDDnMGHm5KtVBxDRwMgKYhfUlomf44lHOv1FVVRXnbMstKC1iHOB5YxQ3dv3FatO0vgQ~&sessionId=,软件开发工程师（od）,18-25K,华为终端有限公司,0-20人,陈女士软件开发工程师,滨江区
https://www.zhipin.com/job_detail/5bf311d87b65b7ed1HV63N2_E1ZR.html?lid=rxOeIgo1X2.search.47&securityId=7yAp4UalPjrqu-Y18pQkuPA4AUVYeTvhtpN0oZzMEjVF0kNX70CDx8fbqCvaZ71jSqaXQAsHv-Oepifbz6X2T3h8YTWMA5-DnYPHkMkK3eT6A2s1ljA~&sessionId=,python开发工程师,11-22K,九九云计算,0-20人,刘先生技术leader,滨江区
https://www.zhipin.com/job_detail/d4011b0ff283ce7e1nx-39i6E1pT.html?lid=rxOeIgo1X2.search.48&securityId=bGvf1Sdj6t6qY-J17GY5zmimWNHPsoUTepFBmJLt6tUjjn0BL1n1Va3RsHD1ywZ2LHPpWYzWljwnnpDacNjJF7LtjCg1x8Fro_nprWpXl8s54bLSCDJ-&sessionId=,安全测试,13-26K,杭州嘉兰格科技有...,0-20人,余先生招聘者,滨江区
https://www.zhipin.com/job_detail/6a1830942d1748a91XF_2tm0EVJQ.html?lid=rxOeIgo1X2.search.49&securityId=1IHAOMggcn3If-21uI0gkr6sbwCpz-oqVGT8zF_JmHD0hUNE6NN5JWIzpbqVOfbEIbYQesLd7WiOkRIu0jgOJNFRQd-49dR-io6pUv18jZmOwBUzSwg~&sessionId=,渗透测试工程师,6-10K,橙晖科技,0-20人,李先生招聘者,滨江区
https://www.zhipin.com/job_detail/958024d5502e845a1HR42ti7FlJX.html?lid=rxOeIgo1X2.search.50&securityId=vHN3P6-eppxVz-U1MTS_PRSDQ02WTZ00q4FftqeoM3GVkQUvnnmKgtGEmLPWd3J-7E9HFavZM0ypzDGBqYqsWgiHPSjEKC6Qa7PTy9J3Mi1OMziPxMQ~&sessionId=,新媒体运营,5-8K,反向推理,0-20人,蔡女士HRBP,滨江区
https://www.zhipin.com/job_detail/09533ff0fdf496c41HV72t61GVZY.html?lid=rxOeIgo1X2.search.51&securityId=uHrxzAN5jXhP3-k1b7fw-lOLF13vpWI-e7X9F-uM4YaIq-v6ign0e7eQnE99lhdolahDNsXMlFfmRcJSvKmx5czgAWs3IontZbIJFgtO7OFBD6_BBjs~&sessionId=,高级渗透测试工程师,16-30K·14薪,杭州赤豹科技有限公司,0-20人,吴先生项目经理,滨江区
https://www.zhipin.com/job_detail/7001a7c373ad95821XR-3ti_EVVQ.html?lid=rxOeIgo1X2.search.52&securityId=88NPKQhZB3fiF-Y1dQk8w2PecPXVOPyLbuUPmJ6tJLNGDbjYk3CZUUNeHf-wNMluilYUFdCUOZzbfKWPxFQCB_g0EafbvTOvPQJXmn_fg6dl7Dmm69o~&sessionId=,游戏服务器开发,15-25K·14薪,ACE游戏社,0-20人,张先生技术,滨江区
https://www.zhipin.com/job_detail/0832bd4c7ad9e63b1X1_2dm6EFVR.html?lid=rxOeIgo1X2.search.53&securityId=vUMDCE5LXUnxO-v1VbCEIo-nk7pdyKP25VWKTD7fuE0dhUe9n-axo6Gbmwm5QWDjnY1XjGnwkV8AuQaCZvuj9tZfyE488nTovYq3CpTEPfUTHQK6NKc~&sessionId=,实习生,5-6K,杭州齐福电子商务,0-20人,王先生人事,滨江区
https://www.zhipin.com/job_detail/36a8f1b2f03eb5831n180ti5FFRY.html?lid=rxOeIgo1X2.search.54&securityId=voJABC4wlgnZ6-a17Z_ZYWHVFmPceqyKupUKCvN9zGrTJ3fAINW5ax90pi7OtUeuE-1H5ryiFkY62NLI7cDEonhm8R0ViCVtx3X4rROwI8AAaqTAFg~~&sessionId=,前端开发工程师,8-15K,诺雷智,0-20人,孟女士人事行政部,滨江区
https://www.zhipin.com/job_detail/ecc3d6814f50588b1nJ_3dS0GFVU.html?lid=rxOeIgo1X2.search.55&securityId=trdMq0PAllGXV-U1tY2u30JjOQx8QmitsuPE6kQodEKsadc_i6Mw7bAjn7EQaLJtuajL-kKPVlwv-9tkNJQhePsf26vY63KMOUQV6t4rup3Aqk5yZ0k~&sessionId=,前端开发工程师,5-10K,汝成,0-20人,张先生招聘者,滨江区
https://www.zhipin.com/job_detail/3a6201f9e1215fc71HV-3tq6FlpY.html?lid=rxOeIgo1X2.search.56&securityId=AQfuDDqpD4yi0-I1I8PVow6Tp8wVZyIuB2GNCiEvJlPZsNBohvGKIsvCv_gFLzLKkrKhwgc44tL3aQHRq5T8mrFakQecMayu2xS6tMlv5NMo5NY~&sessionId=,嵌入式软件开发工程师（网络摄像机）,15-30K·14薪,Tenda腾达,0-20人,范女士HR,滨江区
https://www.zhipin.com/job_detail/23a2d395a0fee7781nJy0ti_ElBZ.html?lid=rxOeIgo1X2.search.57&securityId=QEo0xps1u1ndq-m1acykGk7yG--kFfOME5J5s5VT2l3B_e9acd0mMXcj36xy3h9QswhB0TiV4OhXTqi-U7xeEtWkRmsxor_N-KKJfCVnrRFUUGZybg~~&sessionId=,前端开发(vue),6-11K,平达科技,0-20人,李先生总监,滨江区
https://www.zhipin.com/job_detail/e9c22d7b3094320f1n182N68F1tV.html?lid=rxOeIgo1X2.search.58&securityId=8RjIwxXkRcGCD-b1-VYhsGQiwaUHmUDt5GgtIAa4ybmehDyeTfKGv4Tz-p1QV23tq63TzaraRdA_97Yw4B0p61zFgk2B-dsqv7XgK0ASCzOEeafn&sessionId=,前端开发工程师,10-15K,准到科技,0-20人,陈先生招聘者,滨江区
https://www.zhipin.com/job_detail/bc5b6928dc660b451nV529-9ElBQ.html?lid=rxOeIgo1X2.search.59&securityId=1EZsdVdj-F8S1-i1GMXFcudkxsuws322soRoK_H1Ua3TfXkhc1MSuoaKIOqFkps84HP5YsVS4LGyt4kRpuUGnV9LFDHPEbUDT3XdaJ0ZaF9Cb4H1X9o~&sessionId=,软件测试工程师,12-24K·14薪,锦浪科技/光伏逆变器,0-20人,李女士人事,滨江区
https://www.zhipin.com/job_detail/9043d23b73c3904e1HR83ty0ElVZ.html?lid=rxOeIgo1X2.search.60&securityId=H9bqzkC4AxdNs-61DSc5S5Vo0bDTPl1fmd9QIxPLRyc64hz5hb_xtmHVfZH6ZMkWhgdG8v_knmNdelFCtWHHG1xe3Z6FVf8bPIXnmpi_7mGG5VvAOd-U&sessionId=,高级软件测试工程师,6-11K,杭州隐境科技有限公司,0-20人,李先生ceo,滨江区
https://www.zhipin.com/job_detail/bf067750ecc8ec961X1439q7EVpY.html?lid=rxOeIgo1X2.search.61&securityId=NhXQqdJhytvog-c1zjt-OjDtXbNeLRmHSS_X8sg1Yz-TgzqmQCsrc8DPNQcM__ggk3--T19AIBNk2TBk8pWY1uyTB5kz01B6SgLYA2G6GpgIGz2CaEI~&sessionId=,交付工程师,8-12K,佳屹,10000人以上,张女士人事,滨江区
https://www.zhipin.com/job_detail/88bcdd6e5c63249d1nN62d61FlNQ.html?lid=rxOeIgo1X2.search.62&securityId=rfAPJEVoA788C-y1L45_w343jhDzqm-rF5ypWDQ0hxhVo_ITUO0hwDYfQD9eKf2scUkblYP_Odnv8f--swwZKufSZhSniJRgqfnaQ9Vj-P1VC9-x&sessionId=,安全运维工程师,18-30K·16薪,海康威视,10000人以上,董女士招聘HR,滨江区
https://www.zhipin.com/job_detail/73b311e179d9ef871nN_2N-7GVJX.html?lid=rxOeIgo1X2.search.63&securityId=FLAcPJJMnv-Xl-Z1JTXYtsrj760ywf3D8_FI31g0C37M1X8vEstY_WnjWWgO_YSnMowr96h9oOMnSqJFiBBczIQem6aXOZ3brJ2owtL6vWyZSrjS-GA~&sessionId=,前端开发工程师,15-25K·14薪,蓝卓数字科技有限公司,10000人以上,赖先生研发总监,滨江区
https://www.zhipin.com/job_detail/decd8e9853dfb0d91HZz2di-EFo~.html?lid=rxOeIgo1X2.search.64&securityId=ZicU8Q2EZzyU3-q1z6kcQJSemHhKbSxlseC80hXAd9p9IZ96lvY2GMG8QFH27g4Z71Vk74PcwVhhziCuQIvC7_XtsKT3cXz6fflkX6iqgZk7GnQ9&sessionId=,运维工程师,4-8K,泛泰金桥,10000人以上,寇女士人事部经理,滨江区
https://www.zhipin.com/job_detail/08bdb3e1ef35df4c1X160t-6FlJX.html?lid=rxOeIgo1X2.search.65&securityId=JcyOYZdR3OMPp-w1DFIX-urr_Cv0XSdUvlj4gcIAZHti9rhQE6lxQ-XD0R2Leu-OfBInmbEO_aIi_63P39kLyoWFfh7BCdb-wCGGJwhTRi7Dcv8~&sessionId=,软件工程师,9-14K·13薪,杭州浅海科技,10000人以上,刘女士人事主管 HR,滨江区
https://www.zhipin.com/job_detail/e3fcf112fcea54131Xx43tW1EltR.html?lid=rxOeIgo1X2.search.66&securityId=hid0oqgqPbTr4-b1w8bWxrOZVZGcoBpKf5LYvLY3N6pP3-F03OXIKs8npPFM_HHJ6OST6ylWfHiO7Qihb0C45pEnF2vS665IDTzolwbbs0lqvDblGOWV&sessionId=,产品专员,5-9K,杭州丞星科技有限公司,10000人以上,何先生人力资源,滨江区
https://www.zhipin.com/job_detail/ef48eeb82fbab5c91nZy39y6EVFY.html?lid=rxOeIgo1X2.search.67&securityId=C6hBTKRXmDrGC-i1zEySEyZFyxZRt0fuiIcdCMGCh-0sdVBO60WDfDJuDtatPNfH4v_VqpGJTQPConKaDEa7vbpMpLkZKr9xkOV7WPowIpLYMcxC_as~&sessionId=,渗透测试工程师,6-11K,星安信息安全测评,10000人以上,黄女士HR,滨江区
https://www.zhipin.com/job_detail/c95071885033474b3nR_39y9Elo~.html?lid=rxOeIgo1X2.search.68&securityId=z8Dro2ycGssIz-517PMltlxLQpvZAUKKakiSHGGNuNfTfq-8wW4A_7abRnZqBE-oiHB1cMVI5hl7ObSpa1_dYPCGZKST3SDQ8R8kOrgprOjAq8yU&sessionId=,软件测试工程师,3-6K,百创众智,10000人以上,吴先生招聘者,滨江区
https://www.zhipin.com/job_detail/0f67798cf9a4077803Ny3t29FVo~.html?lid=rxOeIgo1X2.search.69&securityId=6p4unq66Vuk0P-C1vYAEVrdATrD9MWYJOc2iInr8yWor9UFclKtyVfMqyUZzKGPLkqam_SxrfWLWNhvqMZTRT9L0OCk4sXkqsdaKAtxA2RFxJ_te&sessionId=,node.js开发专员,11-22K,魔道祖师,10000人以上,曹女士人事,滨江区
https://www.zhipin.com/job_detail/6e626ab702ef6b8f1X1_29q0ElpW.html?lid=rxOeIgo1X2.search.70&securityId=DTDPrYjCg1yq5-e15tkIId-x-kdwlJ_p_kRTMJSHSGDQ16H1kcCo_kS5Z3et8qEa0lYn3a8OBRMwphvJ0lFnB-8eIyBX44C8-ztP7LwyVP5qgm4LVA~~&sessionId=,高级前端开发,18-25K·13薪,直行便,10000人以上,冯先生前端架构师,滨江区
https://www.zhipin.com/job_detail/c9e46e1bd82485131nB-2tW6EVNW.html?lid=rxOeIgo1X2.search.71&securityId=jrcDcrVbwWNkJ-B1OdPomws9E7I9VtRoumTQlwt6UkOMahWDcKNMirP5C0t0hSEpQxHh83j3m0rtWD1JL-Q2XvnIwXymaQo6kUQNZP-hdRnpJrudhA~~&sessionId=,Java,13-18K·13薪,云汇富,10000人以上,陈先生总监,滨江区
https://www.zhipin.com/job_detail/7c645756565f30e61nF639u-F1pS.html?lid=rxOeIgo1X2.search.72&securityId=xVlq3vqiwGRfz-N1loRfd7sWhiRHk1lCpFe-mZlE48_m6McAFCLkq16ZO3yVxTVnH21TjscGRaznvib-D1XKITZN5_LurPu6jcGjRTJDM6yBllVM&sessionId=,资深运维开发工程师,16-30K·16薪,连连支付,10000人以上,麻先生招聘人事,滨江区
https://www.zhipin.com/job_detail/dcc7c794de48107703B83N27FVM~.html?lid=rxOeIgo1X2.search.73&securityId=j5Q3iPNbWvBzt-l1b8RUxXgSd2JGZdd9sw9nczOjIV_LgXE8a-LdpFrtLTtivUxVdkWJY5XMn0PD2FWRiaQeOfwGfWPTHl8pPGsQCZXwVB5N8bDq&sessionId=,信息安全大数据工程师,12-22K,浙江睿朗信息科技,10000人以上,秦先生招聘者,滨江区
https://www.zhipin.com/job_detail/c0735408ad83dfa31XV62di5GFNQ.html?lid=rxOeIgo1X2.search.74&securityId=guxn-t7hHm0Qe-X1rd4aCToG2476hLjqhk--f9UiGqUmpE4VdoiWU3Orb-qH0EZ1tqpW5c6FjkCOcJubAnHo43duO8YSfXpupsKVrR-td60o2LxYH8c~&sessionId=,H5开发工程师,13-26K·13薪,爱多多健康管理,10000人以上,李先生爱多多研发总监,滨江区
https://www.zhipin.com/job_detail/44508c613a8769491HBy3du-FFA~.html?lid=rxOeIgo1X2.search.75&securityId=Eue5T9Mu0EJDu-71EhD6j0_ZTm6ecCgdoE67aem7lhITFXxFWvhqaz7nEKjasdUyAheVb7uqwC9bVGJZEJyiHHMSObSgcn2FahN_8tvagq_9vIQVwPeKMDyVVKsY1y8pvJFT633a1udzh4unY9Y~&sessionId=,平面设计师,6-8K·13薪,米越科技,10000人以上,王先生人事HR,滨江区
https://www.zhipin.com/job_detail/65ec1fc20f3f67881HR83ti8FFtV.html?lid=rxOeIgo1X2.search.76&securityId=WlGXa8QpZGvpL-w1saGDnZtU0uzTMs6W98U2q0UyrNsDnTWffJ1pwwO5bEKA7vp_dne_S7SPvRk96XZXDqlL5rRC6KdEpQb4eHmSE17Q3Fx2setG&sessionId=,24届校招-前端开发工程师（智慧交通）,9-14K·14薪,中控信息,10000人以上,费女士招聘专员,滨江区
https://www.zhipin.com/job_detail/cb9dfab60b387ce11nZ739q8FltQ.html?lid=rxOeIgo1X2.search.77&securityId=o4P5GAQ0tI0qn-q1GCXxhWycgOI6DWb7bW1CsQbpmGJqi4EkFA8jS6UfQz6SpoQW-33JJgl-fp5inHRQZTmuidFDa90uIKFCKlEFjqwlc-ManFVHmFQ~&sessionId=,测试,7-9K,源彤智能,10000人以上,,滨江区
https://www.zhipin.com/job_detail/61b62dafd981535b1nNz29m6FVRT.html?lid=rxOeIgo1X2.search.78&securityId=6vFv2KBJsXnWp-U1PhGBEBNq0gySUCDQkytYbGHSRvW3WrGziKPYSPY0ly52jpwdhha5w_ge-ARPwQIHDLLPhVOSF6YFwNgS-KAlow7icpPZ5oeEpuzZ&sessionId=,软件工程师,15-30K,云谷科技,10000人以上,丁先生招聘者,滨江区
https://www.zhipin.com/job_detail/f43fe40bddfb8ae51HV809q-FVpY.html?lid=rxOeIgo1X2.search.79&securityId=0cfhcemg0KxDu-i1XpWxzmWdULmXV0TSDfA12yy3WfYwKiJ4fpv33w_MCecKEbCzE50hru_xA5HZPUFoTfvpWUJOhxyFyGuuQH048ANCWNC1-IGs&sessionId=,后端开发工程师-中台QAQ服务（2024届校招）,12-20K·15薪,杭州炎魂网络,10000人以上,王女士招聘HR,滨江区
https://www.zhipin.com/job_detail/f2dd1bcaf71ce52b1HR92ti6F1VT.html?lid=rxOeIgo1X2.search.80&securityId=2RYMJSEnChdk9-S1M1D6L0R6-hgrOoAvP12sgwAHBGqt4AB9rv-ndNZLu4HaTpfwFr2bvF13aRavkyRkOrAOiOmLR7rSS3UgWW2Y27seTJyn1gDmNzu6&sessionId=,软件测试工程师,8-11K,时代力通,10000人以上,杨女士招聘,滨江区
https://www.zhipin.com/job_detail/fcc81b8e1bc8a5351XV_3N26FlNY.html?lid=rxOeIgo1X2.search.81&securityId=txf6ZstbksXsa-d1VSDr-px70hEVpNeuZxx9n5TlcRNdQDfKPEX8n1mzvgYa0unY3wxpYXaeOp4agWq0Z_276i8v1U-7Ghu2brtAllO7tExod07bGQ~~&sessionId=,Java开发工程师,4-6K·14薪,上海普华科技,10000人以上,陈先生部门经理,滨江区
https://www.zhipin.com/job_detail/6fbc607345de65171nxz3Ny4EFRV.html?lid=rxOeIgo1X2.search.82&securityId=iU4FbDxlooXiT-e1rUbmqn6dfqlvL28MhUDld_f1x4avnGzzlE3wbe58YyoiCTkOVE_wpNU1P7eoteGUCzhEtDMlpVbncXPQx35hvGg3V7UjwAYBtw~~&sessionId=,Java开发工程师,18-22K,稀奇古怪,10000人以上,祝先生招聘者,滨江区
https://www.zhipin.com/job_detail/1b517898569ad3931Xx_0tu_GFZW.html?lid=rxOeIgo1X2.search.83&securityId=cCIKj816-Z4yE-p11HVyW5EF3z0LvQrKzQjcCkKfDvql6oQJtZKPGLIrGetPLcB4QALvH2-XD0IuEJ0IiD4-KHGDDVXKa4Nx3zI2iayEZg7ahYp5Gw~~&sessionId=,软件开发工程师,18-35K,华为技术有限公司,10000人以上,杨女士软件开发工程师,滨江区
https://www.zhipin.com/job_detail/7b1c1db2576c9ebd1HV-2t-4GFNS.html?lid=rxOeIgo1X2.search.84&securityId=J2Anz9R8vtiVQ-V1lTEvfihk1UNuk6-qhXWkpb6WdZpWKXsVdefqfJ2sOmzICHRFBEG2ggH79CNsD28QAH8iO8B9XqhiFI4Jl02-SjRhuozTKF9C&sessionId=,前端开发工程师,12-20K·13薪,玖欣物联,10000人以上,孟先生前端负责人,滨江区
https://www.zhipin.com/job_detail/b17548e05f62a2421n183NW7GFY~.html?lid=rxOeIgo1X2.search.85&securityId=QbIFq1UrUOQu_-o1rja0_tDStVSe4BixSN0RQIul4WMl0dOD-UYoa7NQx_E1ZghSMHh7ifrIvo5SxmiQNOCad_cJg6GdfpY9h6P1hWz-3aq4bwg~&sessionId=,Java,8-11K,奕虎物联,10000人以上,郑先生HR,滨江区
https://www.zhipin.com/job_detail/68f9066986df21950XB_3dW4GVY~.html?lid=rxOeIgo1X2.search.86&securityId=utOgFfF1aR4qa-d1baJUBsneU1HErjoFwiqNH3fUA0UOW7EYu9mviRAmvoUKqfqPkYjc9dAeVCWLaaCdFhiFblZKeSL9H-UTHSEUX_kAwBl-cYeW&sessionId=,测试工程师,11-22K·14薪,中材邦业,10000人以上,朱女士交付部门经理,滨江区
https://www.zhipin.com/job_detail/aec0327f1b710efc0X1529u8EFc~.html?lid=rxOeIgo1X2.search.87&securityId=lm8W6NnHRk6Dc-01FS9X_vVSEf7y9XOHK5Bulj01doFYowg0XYu1cIoRnuPczUnBfSwjtbI_ZEZNYop0Xy9IeHr6yoqY_eedDSTcYg_1wME~&sessionId=,前端开发工程师,15-30K·16薪,阿里巴巴集团,10000人以上,南先生前端,滨江区
https://www.zhipin.com/job_detail/3b6a1d1408a6593d1nZ_2t26GFpS.html?lid=rxOeIgo1X2.search.88&securityId=aRDhj9beXxxom-H188XujPU8Eo2MuY7jyqotDdIGhPq9bj-bvkNk8glVdI2H609XmTUHxBSE1hQ8CtSiOO7L16YkrK8lSnOeJ2H5G1y-XQXpKOpCJQ~~&sessionId=,测试工程师,12-20K·14薪,云链趣链,10000人以上,汪女士测试工程师,滨江区
https://www.zhipin.com/job_detail/362f655b574f33fb1X1y09S-FlZZ.html?lid=rxOeIgo1X2.search.89&securityId=F1CJGogdj1fbc-y19pMT36nDTiHrSrvuV2vb78bXPHDK8r_dxEjUe_lmK-NhlpBtJbeLeWBKRyr2G7Jwm9gCNqH-nlsSxNDEtCFF9nB7qfAL40NZzKg~&sessionId=,后端开发工程师,10-15K·13薪,棕喜文化,10000人以上,王先生CTO,滨江区
https://www.zhipin.com/job_detail/b77ec72f3506db271XZ729-8EFNQ.html?lid=rxOeIgo1X2.search.90&securityId=ipBVoHyMVaZt6-t1NF5mxpIZAF6UIzEahCIBfMov_MnyXVbEAibgoCLK3nEu5UQ2XMB8OmGh_dzopzOnOpwCBUf49sb9aLfVkHL3yWmfYZgcW6dLq5hZ&sessionId=,Web前端,16-26K·14薪,华为云计算,10000人以上,刘女士深度学习算法专家,滨江区
https://www.zhipin.com/job_detail/912a7f656ab6b4c93nJy3NW5EVY~.html?lid=rxOeIgo1X2.search.91&securityId=ahSUZbqH_LgNu-31aB1_urxoWc6115ucdoyydaJhciL0a4fha5ljCZivZB3QnJk2RIaPujLMzbOoJjisRpH7Fyv0vRJQx0wFKYNvMqT4LkbONA~~&sessionId=,Web前端,15-25K·16薪,浙江大华,10000人以上,常先生开发主管,滨江区
https://www.zhipin.com/job_detail/26bef70f49b71d991XFy29y8E1ZX.html?lid=rxOeIgo1X2.search.92&securityId=Cz-e4ZKSFredS-71Z6MV8MM7C6x_GJ2Xw_fMgxHRqMDs9L90mv7TGpxLwX-Ek6SV6Zf2jfaDkQ5eHCo3lfrNwGIsOPBcLcniFAb7b2bRHQ8Yxg~~&sessionId=,web前端,16-26K·14薪,华为,10000人以上,陈先生AI工程师,滨江区
https://www.zhipin.com/job_detail/6c138b78a46f57a31nd63dm4FlVQ.html?lid=rxOeIgo1X2.search.93&securityId=iz37oEorblgHd-D1VgTE2jAy6T4-gFpCDwaFVJhF12MGOp085fbJ3KQpjiAakierO6Lv4rTcpCB0np2jcdLDBFq6VjG8xeyN_tHqUZi_mGMPuw~~&sessionId=,web前端,12-20K·13薪,华为,10000人以上,吴先生前端开发,滨江区
https://www.zhipin.com/job_detail/bedcf55a15123b811X150tW6EVVR.html?lid=rxOeIgo1X2.search.94&securityId=S3k1EW7Ylax0W-21ZJ440APIMOIFtrXP7_nNenhVuCCLjkxEUZ5SPGre4j-pF5id7qCVBG0HHAoPKCFeQ61CTO_Euam-kGfyMrI96qPiodQKDAW1AGs~&sessionId=,web前端开发工程师,6-9K,酷盒信息,10000人以上,韦女士人事专员,滨江区
https://www.zhipin.com/job_detail/eed0e6fd9277407c1XVz2d-7FldT.html?lid=rxOeIgo1X2.search.95&securityId=tzAQS9-a_54TC-Q1JtKHHuz4iooVQJLZ9CNTp0jIBTmXOGlp08H1wNQSjTB2kpXLt3maOcTKdW-qKqaWKiWkhaXAxSmtnuG2e_QZr5CWaA7btiXYZQ~~&sessionId=,web前端开发工程师,15-30K,西安华为,10000人以上,赵先生Team Leader,滨江区
https://www.zhipin.com/job_detail/f314ff7eb98ac2ff0HR93tm6E1Y~.html?lid=rxOeIgo1X2.search.96&securityId=vfi8nrENSZjXN-D1EzZyhFCQRRrD3YIIi0Mq4REMikb5GZqVS2LqH9lgK6kUaMq1YRlgU80k5mcpUFJMhffOoqLWWrcTUFGPI9LI0FOQhQSu&sessionId=,Java/JavaScript  web前端开发工程师,16-30K·14薪,华为,10000人以上,孔先生软件开发,滨江区
https://www.zhipin.com/job_detail/b6bb8a26ab273fdc1XN939m1F1pU.html?lid=rxOeIgo1X2.search.97&securityId=B9KukW5tKwmRJ-P1uYm6odqCirXQm960bk7EjrUIQYzRahIhKJ8A_m_1k0PLfoabqf2sv0zFj5i3uzgIhQykfJL9cWUWQuDBCVxywKWGxVJja4UHyw~~&sessionId=,前端开发工程师,15-30K,天垂科技,10000人以上,杨女士HR,滨江区
https://www.zhipin.com/job_detail/0aeb381358ce184a3nN73Nu8F1s~.html?lid=rxOeIgo1X2.search.98&securityId=92kxQKXTqeRjS-j16Tp_3avAdIeqHHU19G41an-QFuUO2Eo8cXwEn8WsOkP71b7_piAM9EfNVzfxC5aPZOKwZjb5hxnwfGIyKDGy5VLLEIb4NA~~&sessionId=,WebGL开发工程师,15-25K,博联智能,10000人以上,,滨江区
https://www.zhipin.com/job_detail/3f4f1a41087a98e41nN_3Nq-FVBZ.html?lid=rxOeIgo1X2.search.99&securityId=tU1toEg3w3fLI-D1uvEv0L0xszOzWaWjSedEqIRkE_4eZxNMR4j2iGX9eDjHYqJHG747yhBSJ6NR5zx-0a-plI6KEqGwIYJv97S3YgYI5ZQ9VJ5g&sessionId=,阿里校园招聘,16-20K·16薪,阿里巴巴国际事业部,10000人以上,马女士开发工程师,滨江区
https://www.zhipin.com/job_detail/def707d89f179e3b1XB_3dW8GVdU.html?lid=rxOeIgo1X2.search.100&securityId=OcXlXp4IHnHEe-U1vYekvoUPbxKc7O2JCTTyg92erBUBmm4kLN_UPMvIDQ01dLDbS41WvAlfJJ9Bst_lY98zD4wX8TcMPQvOjaY9tSs6Mw~~&sessionId=,前端开发工程师（校招）,12-24K·16薪,BOSS直聘,10000人以上,孟先生HR,滨江区
https://www.zhipin.com/job_detail/5bcbc1cf3466fdd00X1439u9EFs~.html?lid=rxOeIgo1X2.search.101&securityId=XcxIgqUjmaCd1-V1l-UjkSTQUUyGyFg8UhsUbmvd8wJGrVZDWN5s89uozQ4RtUZ1rC0U5Cmn9Zwv0jnD3UZZ47bcJvwh4vAHcPPS-Jaa9w1Hqp4~&sessionId=,C++,15-30K,华为技术有限公司,10000人以上,陈先生hr,滨江区
https://www.zhipin.com/job_detail/18c3f70f41acc40a1nBz29q9E1Y~.html?lid=rxOeIgo1X2.search.102&securityId=9iz5jk-UHgvte-b1rVg_1u4BX5W08TiTcF2DMurvqNiHvRoM_UMS2X2Z7l8fUMBl9u6c74O8_90bRQuLEsv-WolAXA6-EyA22lh-xdhbR5PuSw~~&sessionId=,高级前端开发工程师,12-24K,网易杭州,10000人以上,陈女士资深前端开发工程师,滨江区
https://www.zhipin.com/job_detail/f980174e5d5549141XZy3dS8F1JU.html?lid=rxOeIgo1X2.search.103&securityId=6kxdpm0qMaj75-I1f4ugvdWAgeM8gZyAFCBEa6kUl0SsECwuwevE0F0I61eb4gE9bO_gdlM0bwoxSG99trvG66QmiteujsOBvqjQE1tvVOkhnyNcruU~&sessionId=,Java,15-30K·13薪,华为云,10000人以上,王先生工程师,滨江区
https://www.zhipin.com/job_detail/92dd99d3037f8c851XJ73Nm_EVNS.html?lid=rxOeIgo1X2.search.104&securityId=OJdM88PCQWnbA-819MSZboqeVwVw08pjewsfZ0SQzAJCpDDkvO9SeVl_NgeLL92RCo6wVt5JExZ4HGqNdVTFWaRF2CQbvFOYhhWJraH6kCmCipY~&sessionId=,安全服务工程师,6-10K,安恒信息,10000人以上,习先生渗透测试工程师,滨江区
https://www.zhipin.com/job_detail/ca2dc55e0f4e03401HR72tu8GFBQ.html?lid=rxOeIgo1X2.search.105&securityId=9HLet8QZbwznO-c1cgROn3JaGUX8X4ZGqREydHQf4996XC9ccGGSSkFuVV2XfV1HQ9kZMYiz8Rca5RJxvlHKCSxzznPj6W1OPmYMEq40YtJSN2T0&sessionId=,鸿蒙培训工程师,15-25K·15薪,浙江华为,10000人以上,卢女士hrbp,滨江区
https://www.zhipin.com/job_detail/c3616c1779ab47b51X150ty7FVpQ.html?lid=rxOeIgo1X2.search.106&securityId=d2kZqhh5NMGxJ-W1g071TR10GWFDVCi_XAEYPoETNeLDYYoPVgzXcRfyQJ-wEb3hBmd0ashlpTo1ZLQqyg8On4L9u9lLSES_0FtgujZ36JiVm-e5v_7T&sessionId=,软件开发工程师,15-30K·14薪,华为南研所,10000人以上,胡先生招聘HR,滨江区
https://www.zhipin.com/job_detail/087d1a503ac1afdf1XR-2Ny_FFRQ.html?lid=rxOeIgo1X2.search.107&securityId=GDI3Vknyj1KcJ-b13MBa97kT0fS6xpakvGyyWmS9H7IEikN0m5sAN3mJBkyo4URsq6GhNedHoyflSeeZVcjAm2dx0HZRuYIX5VX3cPqWkzeNJL_JpmY~&sessionId=,游戏服务器开发工程师,15-30K·14薪,ACE游戏社,10000人以上,张先生技术,滨江区
https://www.zhipin.com/job_detail/3f2df5a95c7b812e1nRz09S4F1FZ.html?lid=rxOeIgo1X2.search.108&securityId=K3V65oFyD4tOc-t1EaqyzCcv7WR6dBN9HSh8xh80KYx7FB0hIOidMPMwubtL80ACCtFQIS5tb61hFQixi1OBrpDx_ZjnemlNKign2bxtTg~~&sessionId=,测试工程师,10-15K,光云科技,10000人以上,陈女士招聘者,滨江区
